High-yielding,Not high-yielding,sentences
1,0,"ethyl piperidine-4-carboxylate and 3-(5-oxo-7H-furo[3,4-b]pyridin-2-yl)propanal react together to produce ethyl 1-[3-(5-oxo-7H-furo[3,4-b]pyridin-2-yl)propyl]piperidine-4-carboxylate."
1,0,"3-[4-formyl-7-methoxy-1-[(3-methoxyphenyl)methyl]isoquinolin-6-yl]oxypropyl acetate and selenium dioxide react together in the presence of acetic acid, hexane, ethyl acetate to produce 3-[4-formyl-7-methoxy-1-(3-methoxybenzoyl)isoquinolin-6-yl]oxypropyl acetate."
0,1,"N-[6-(2-chloropyrimidin-4-yl)-1,3-benzothiazol-2-yl]acetamide and 4-methoxybenzenethiol react together in the presence of N,N-dimethylformamide, hydride, sodium(1+) to produce N-[6-[2-(4-methoxyphenyl)sulfanylpyrimidin-4-yl]-1,3-benzothiazol-2-yl]acetamide."
1,0,"2-imidazo[1,2-a]pyrimidin-7-ylpropan-2-ol and 4-bromo-2-chloro-1-fluorobenzene react together in the presence of 1,4-dioxane, propan-2-yl acetate, acetate, carbonate, cesium(1+), palladium(2+), triphenylphosphane to produce 2-[3-(3-chloro-4-fluorophenyl)imidazo[1,2-a]pyrimidin-7-yl]propan-2-ol."
1,0,"(3-chlorophenyl)-(2-methylphenyl)methanone reacts in the presence of ethanol, boranuide, sodium(1+) to produce (3-chlorophenyl)-phenylmethanol."
0,1,"2-[(3S)-7-bromo-4-(3-oxo-4H-1,4-benzoxazine-6-carbonyl)-2,3-dihydro-1,4-benzoxazin-3-yl]acetic acid and benzotriazol-1-yloxy(tripyrrolidin-1-yl)phosphanium react together in the presence of ethyl acetate, dichloromethane, hexafluorophosphate, chloride, azanium to produce 2-[(3S)-7-bromo-4-(3-oxo-4H-1,4-benzoxazine-6-carbonyl)-2,3-dihydro-1,4-benzoxazin-3-yl]acetamide."
0,1,"ethyl 2-bromopropanoate and 3-(2-amino-4-chloro-6-fluoro-3-hydroxyphenyl)-1-methyl-6-(trifluoromethyl)pyrimidine-2,4-dione react together in the presence of acetonitrile, carbonate, potassium(1+) to produce 3-(8-chloro-6-fluoro-2-methyl-3-oxo-4H-1,4-benzoxazin-5-yl)-1-methyl-6-(trifluoromethyl)pyrimidine-2,4-dione."
1,0,"methyl 5-(chloromethyl)furan-2-carboxylate and carbonate react together in the presence of propan-2-one, oxidane, potassium(1+) to produce methyl 4-[(4-nitrophenoxy)methyl]furan-2-carboxylate."
0,1,"(R)-N-[1-(5-bromo-2-fluorophenyl)-2-fluoroethylidene]-2-methylpropane-2-sulfinamide and methyl acetate react together in the presence of oxolane, di(propan-2-yl)azanide, propan-2-olate, chlorotitanium(3+), lithium(1+), lithium;butane to produce methyl (3S)-3-(5-bromo-2-fluorophenyl)-3-[[(R)-tert-butylsulfinyl]amino]-4-fluorobutanoate."
1,0,"[(2R,3R,4S,5S)-4-azido-2-(6-chloropurin-9-yl)-5-(methylcarbamoyl)oxolan-3-yl] acetate reacts in the presence of N,N-diethylethanamine, methanol to produce (2S,3S,4R,5R)-3-azido-5-(6-chloropurin-9-yl)-4-hydroxy-N-methyloxolane-2-carboxamide."
1,0,"methyl 2-[3-[[2-(3-chlorophenyl)sulfonylpyridin-3-yl]methyl]-5-fluoro-2-methylindol-1-yl]acetate reacts in the presence of oxolane, lithium(1+), hydroxide to produce 2-[3-[[2-(3-chlorophenyl)sulfonylpyridin-3-yl]methyl]-5-fluoro-2-methylindol-1-yl]acetic acid."
1,0,"methanol and methanolate react together in the presence of sodium(1+) to produce 2,3,5-trifluoro-4,6-dimethoxybenzonitrile."
0,1,"2-chloro-1-piperidin-1-ylpropan-1-one and [6-[2-[ethyl-(4-hydroxybenzoyl)amino]-4-methoxyphenyl]-5,6,7,8-tetrahydronaphthalen-2-yl] 2,2-dimethylpropanoate react together to produce 6-[2-[ethyl-[[4-(1-piperidin-1-ylpropan-2-yloxy)phenyl]methyl]amino]-4-methoxyphenyl]-5,6,7,8-tetrahydronaphthalen-2-ol."
1,0,"tert-butyl N-(3-oxopropyl)carbamate and N-(5-chloropyridin-2-yl)-3-[[4-(methylamino)cyclohexanecarbonyl]amino]-1-benzofuran-2-carboxamide react together in the presence of triacetyloxyboranuide, N,N-diethylethanamine, dichloromethane, hydrogen carbonate, sodium(1+) to produce tert-butyl N-[3-[[4-[[2-[(5-chloropyridin-2-yl)carbamoyl]-1-benzofuran-3-yl]carbamoyl]cyclohexyl]-methylamino]propyl]carbamate."
0,1,"4-[[2-[4-(2-pyrrolidin-1-ylethoxy)phenyl]-1-benzothiophen-3-yl]methyl]benzonitrile reacts in the presence of oxolane, aluminum(3+), hydride, lithium(1+) to produce [4-[[2-[4-(2-pyrrolidin-1-ylethoxy)phenyl]-1-benzothiophen-3-yl]methyl]phenyl]methanamine."
0,1,"7-[4-(2-butoxyethoxy)phenyl]-N-[4-[(2-methylimidazo[1,2-a]pyridin-3-yl)methylsulfanyl]phenyl]-1-propyl-2,3-dihydro-1-benzazepine-4-carboxamide and 3-chlorobenzenecarboperoxoic acid react together in the presence of dichloromethane, dioxido-oxo-sulfanylidene-lambda6-sulfane, sodium(1+) to produce 7-[4-(2-butoxyethoxy)phenyl]-N-[4-[(2-methylimidazo[1,2-a]pyridin-3-yl)methylsulfinyl]phenyl]-1-propyl-2,3-dihydro-1-benzazepine-4-carboxamide."
1,0,"tert-butyl 2-[3-methoxy-4-(4-methylimidazol-1-yl)anilino]-4-[2-(oxolan-2-yl)ethyl]-7,8-dihydro-5H-pyrido[4,3-d]pyrimidine-6-carboxylate and 2,2,2-trifluoroacetic acid react together in the presence of dichloromethane to produce N-[3-methoxy-4-(4-methylimidazol-1-yl)phenyl]-8-phenyl-5,6,7,8-tetrahydropyrido[4,3-d]pyrimidin-2-amine."
0,1,"tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and N-ethyl-N-propan-2-ylpropan-2-amine react together in the presence of hydrogen carbonate, sodium(1+) to produce tert-butyl N-[[4-[4-(3-hydroxyphenyl)-1,3-thiazol-2-yl]-5-methylthiophen-2-yl]iminomethyl]carbamate."
1,0,"3-bromo-4-[[2-(furan-2-yl)-5-methyl-1,3-oxazol-4-yl]methoxy]benzaldehyde reacts in the presence of oxolane, ethanol, oxidane, boranuide, sodium(1+) to produce [3-bromo-4-[[2-(furan-2-yl)-5-methyl-1,3-oxazol-4-yl]methoxy]phenyl]methanol."
1,0,"2-amino-5-methoxybenzoic acid and carbonyl dichloride react together in the presence of 1,4-dioxane, toluene, thiocarbonyl dichloride to produce 6-methoxy-1H-3,1-benzoxazine-2,4-dione."
0,1,"2,5-diphenylaniline and iodide react together in the presence of chlorane, dichloromethane, nitrite, hydroxysulfinylsulfite, potassium(1+), sodium(1+) to produce 2-iodo-1,4-diphenylbenzene."
0,1,"1-(2-methoxyphenyl)piperazine and 6-[3-[4-(2,3-dichlorophenyl)piperidin-1-yl]propoxy]-1H-indazole react together in the presence of acetonitrile, N-ethyl-N-propan-2-ylpropan-2-amine, iodide, sodium(1+) to produce 6-[3-[4-(2-methoxyphenyl)piperazin-1-yl]propoxy]-1H-indazole."
1,0,"[8-(pyrazine-2-carbonylamino)-2-[3-(trifluoromethyl)phenyl]quinolin-4-yl] acetate reacts in the presence of oxolane, chlorane, sodium(1+), hydroxide to produce N-[4-oxo-2-[3-(trifluoromethyl)phenyl]-1H-quinolin-8-yl]pyrazine-2-carboxamide."
1,0,"ethyl 3-[2-fluoro-4-[[3-[4-[(4-hydroxy-1,1-dioxothian-4-yl)methoxy]-2,6-dimethylphenyl]phenyl]methylamino]phenyl]propanoate reacts in the presence of oxolane, methanol, chlorane, sodium(1+), hydroxide to produce 3-[2-fluoro-4-[[3-[4-[(4-hydroxy-1,1-dioxothian-4-yl)methoxy]-2,6-dimethylphenyl]phenyl]methylamino]phenyl]propanoic acid."
1,0,"None reacts in the presence of methanol, 4-methylbenzenesulfonic acid to produce None."
1,0,"6-bromo-2-fluoro-3-propylbenzaldehyde and (4-ethoxy-3-fluoro-2-formylphenyl)boronic acid react together in the presence of tetrabutylazanium, ethanol, toluene, oxidane, carbonate, bromide, sodium(1+), palladium;triphenylphosphanium to produce 6-(4-ethoxy-3-fluoro-2-formylphenyl)-2-fluoro-3-propylbenzaldehyde."
0,1,ethyl 3-amino-1H-pyrrole-2-carboxylate and 2-[tert-butyl(dimethyl)silyl]oxy-2-(4-methoxyphenyl)acetaldehyde react together to produce ethyl 3-[[2-[tert-butyl(dimethyl)silyl]oxy-2-(4-methoxyphenyl)ethyl]amino]-1H-pyrrole-2-carboxylate.
1,0,"methane and 4,4-diethoxybutan-1-amine react together in the presence of chlorane, oxidane to produce N-(4,4-diethoxybutyl)methanesulfonamide."
1,0,"ethyl 4-(propylamino)benzoate and thiocyanate react together in the presence of azanium to produce ethyl 4-[(4-oxopyrido[3,2-e][1,3]thiazin-2-yl)-propylamino]benzoate."
0,1,"prop-2-yn-1-amine and 3-(3-methoxyphenoxy)azetidine-1-carbonyl chloride react together in the presence of oxolane, oxidane, carbonate, potassium(1+) to produce 3-(3-methoxyphenoxy)-N-prop-2-ynylazetidine-1-carboxamide."
1,0,"methyl 3-methoxy-4-[[1-methyl-5-[2-methyl-3-oxo-3-(pentylamino)propyl]indol-3-yl]methyl]benzoate reacts in the presence of oxolane, methanol, oxidane, lithium(1+), hydroxide to produce 3-methoxy-4-[[1-methyl-5-[2-methyl-3-oxo-3-(pentylamino)propyl]indol-3-yl]methyl]benzoic acid."
1,0,"tert-butyl (3aS,9bS)-6-methyl-4-oxo-3,3a,5,9b-tetrahydro-1H-pyrrolo[3,4-c]quinoline-2-carboxylate and 1-bromopyrrolidine-2,5-dione react together in the presence of oxolane, ethyl acetate, N,N-dimethylformamide, oxidane to produce tert-butyl (3aR,9bS)-8-bromo-6-methyl-1,3,3a,4,5,9b-hexahydropyrrolo[3,4-c]quinoline-2-carboxylate."
1,0,"methyl 5-[(2-amino-1,3-thiazol-5-yl)oxy]-2-methylbenzoate and 2-(4-cyclopropylsulfonylphenyl)-2-[(3R)-oxolan-3-yl]oxyacetic acid react together in the presence of 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide, 4-methylmorpholine, chlorane, dichloromethane, 1-hydroxybenzotriazole to produce methyl 5-[[2-[[2-(4-cyclopropylsulfonylphenyl)-2-[(3R)-oxolan-3-yl]oxyacetyl]amino]-1,3-thiazol-5-yl]oxy]-2-methylbenzoate."
1,0,"cyclopropanamine and N-[(4-chloro-3-formylphenyl)methyl]cyclopropanecarboxamide react together in the presence of methanol, boranuide, sodium(1+), hydroxide to produce N-[[4-chloro-3-[(cyclopropylamino)methyl]phenyl]methyl]cyclopropanecarboxamide."
1,0,"(2R)-2-(chloromethyl)oxirane and 5-(4-chlorophenyl)-1,2-oxazol-3-one react together in the presence of toluene to produce (5R)-2-(3-chloro-2-hydroxypropyl)-5-(4-chlorophenyl)-1,2-oxazolidin-3-one."
0,1,"N-[2-(4-bromophenyl)propyl]methanesulfonamide and (4-methylphenyl)boronic acid react together in the presence of ethoxyethane, toluene, oxidane, carbonate, potassium(1+) to produce N-[2-[4-(4-methylphenyl)phenyl]propyl]methanesulfonamide."
1,0,"prop-2-enoyl chloride and 9H-fluoren-9-ol react together in the presence of N,N-diethylethanamine, benzene to produce 9H-fluoren-9-yl prop-2-enoate."
0,1,"2-methyl-1H-benzimidazole and tert-butyl 3-[(2-chloro-9-methyl-6-morpholin-4-ylpurin-8-yl)methylidene]azetidine-1-carboxylate react together in the presence of dicyclohexyl-[2-[2,4,6-tri(propan-2-yl)phenyl]phenyl]phosphane, toluene, (1E,4E)-1,5-diphenylpenta-1,4-dien-3-one, carbonate, cesium(1+), palladium to produce tert-butyl 3-[[9-methyl-2-(2-methylbenzimidazol-1-yl)-6-morpholin-4-ylpurin-8-yl]methylidene]azetidine-1-carboxylate."
0,1,"3-cyclopentyl-2-(4-methylsulfonyl-3-nitrophenyl)propanoic acid and 1,3-benzoxazol-2-amine react together in the presence of N,N-diethylethanamine, ethyl acetate, N,N-dimethylformamide, benzotriazol-1-yloxy-tris(dimethylamino)phosphanium, chlorane, hexafluorophosphate, oxidane to produce N-(1,3-benzoxazol-2-yl)-3-cyclopentyl-2-(4-methylsulfonyl-3-nitrophenyl)propanamide."
1,0,"N-[[4-[3-[3-[3-(aminomethyl)azetidin-1-yl]prop-1-ynyl]pyridin-4-yl]oxy-3-fluorophenyl]carbamoyl]-2-(4-fluorophenyl)acetamide and carbonate react together in the presence of N,N-dimethylformamide, chlorane, potassium(1+) to produce N-[4-(2-chloropyridin-4-yl)oxy-3-fluorophenyl]acetamide."
1,0,"4-methoxy-3-propoxybenzaldehyde reacts in the presence of ethanol, boranuide, sodium(1+) to produce (4-methoxy-3-propoxyphenyl)methanol."
1,0,"7-[4-(2-butoxyethoxy)phenyl]-N-[4-(imidazo[1,2-a]pyridin-3-ylmethylsulfanyl)phenyl]-1-(2-methylpropyl)-2,3-dihydro-1-benzazepine-4-carboxamide and 3-chlorobenzenecarboperoxoic acid react together in the presence of dichloromethane, dioxido-oxo-sulfanylidene-lambda6-sulfane, sodium(1+) to produce 7-[4-(2-butoxyethoxy)phenyl]-N-[4-(imidazo[1,2-a]pyridin-3-ylmethylsulfinyl)phenyl]-1-(2-methylpropyl)-2,3-dihydro-1-benzazepine-4-carboxamide."
0,1,"2-phenylacetonitrile and 2-chlorobenzaldehyde react together in the presence of oxidane, azanium to produce 1-(2-chlorophenyl)-2,4-dihydro-1H-isoquinolin-3-one."
1,0,"methyl 2-(butan-2-ylamino)-6-chloropyridine-4-carboxylate and methanesulfonimidate react together in the presence of oxolane, ditert-butyl-(2-phenylphenyl)phosphane, methanesulfonamide, toluene, (1E,4E)-1,5-diphenylpenta-1,4-dien-3-one, hydride, sodium(1+), palladium to produce methyl 2-[[(2S)-butan-2-yl]amino]-6-(methanesulfonamido)pyridine-4-carboxylate."
0,1,"6-bromo-4-prop-2-enyl-2H-1,2,4-triazine-3,5-dione and (3-acetamidophenyl)boronic acid react together in the presence of acetate, N,N-dimethylformamide, hydrogen carbonate, copper(2+), sodium(1+), pyridine to produce N-[3-(6-bromo-3,5-dioxo-4-prop-2-enyl-1,2,4-triazin-2-yl)phenyl]acetamide."
0,1,"7-(4-methylphenyl)-N-piperidin-4-yl-2,3-dihydro-1-benzoxepine-4-carboxamide and cyclohexanecarbaldehyde react together in the presence of triacetyloxyboranuide, 1,2-dichloroethane, sodium(1+), hydroxide to produce N-[1-(cyclohexylmethyl)piperidin-4-yl]-7-(4-methylphenyl)-2,3-dihydro-1-benzoxepine-4-carboxamide."
0,1,"2-(4-chloro-2-nitro-5-phenylmethoxyphenyl)acetonitrile reacts in the presence of acetic acid, ethanol, oxidane, dioxoplatinum to produce 6-chloro-5-phenylmethoxy-1H-indole."
0,1,"4-tert-butylbenzoyl chloride and 2-hydroxy-N-(4-methoxyphenyl)benzamide react together in the presence of N,N-diethylethanamine, dichloromethane to produce [2-[(4-methoxyphenyl)carbamoyl]phenyl] 4-tert-butylbenzoate."
0,1,"methyl 3-[[(N'-methylcarbamimidoyl)amino]-(1,3-thiazol-4-yl)methyl]sulfanylpropanimidate and cyanamide react together in the presence of ethanol to produce N'-cyano-3-[[(N'-methylcarbamimidoyl)amino]-(1,3-thiazol-4-yl)methyl]sulfanylpropanimidamide."
1,0,"6-chloro-4-[5-[3,5-dimethoxy-4-(piperidin-1-ylmethyl)phenyl]-2-fluoropyridin-3-yl]pyridin-3-amine and 1-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyrazole react together in the presence of acetonitrile, ethyl acetate, fluoride, potassium(1+) to produce 4-[5-[3,5-dimethoxy-4-(piperidin-1-ylmethyl)phenyl]-2-fluoropyridin-3-yl]-6-(1-methylpyrazol-4-yl)pyridin-3-amine."
1,0,"N-[2-[(4-nitrophenyl)methyl]phenyl]acetamide reacts in the presence of ethyl acetate, palladium to produce N-[2-[(4-aminophenyl)methyl]phenyl]acetamide."
0,1,"5-[[(2R,3S,4R,5S)-3-(3-chloro-2-fluorophenyl)-4-(4-chloro-2-fluorophenyl)-4-cyano-5-(2,2-dimethylpropyl)pyrrolidine-2-carbonyl]amino]furan-2-carboxylic acid and 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide react together in the presence of N,N-diethylethanamine, N,N-dimethylformamide, 1-hydroxybenzotriazole, chloride, azanium to produce (2R,3S,4R,5S)-N-(5-carbamoylfuran-2-yl)-3-(3-chloro-2-fluorophenyl)-4-(4-chloro-2-fluorophenyl)-4-cyano-5-(2,2-dimethylpropyl)pyrrolidine-2-carboxamide."
0,1,"4-(6-iodoindazol-1-yl)-5-nitropyrimidin-2-amine reacts in the presence of N,N-dimethylformamide, methanol, oxidane, hydrogen carbonate, Dithionite, sodium(1+) to produce 4-(6-iodoindazol-1-yl)pyrimidine-2,5-diamine."
1,0,"propanoate and 1-(pyridin-4-ylmethyl)-5-(trifluoromethyl)pyrrolo[2,3-b]pyridine react together in the presence of ethanol, oxidane, potassium(1+), hydroxide to produce 1-(pyridin-4-ylmethyl)-5-(trifluoromethyl)pyrrolo[2,3-b]pyridine-2-carboxylic acid."
1,0,"acetic acid and 3-chloropropyl N-(C-methylsulfanylcarbonimidoyl)carbamate react together in the presence of sodium(1+), hydroxide to produce 3-chloropropyl 2-[6-(2-benzyl-1-hydroxy-3-oxoisoindol-1-yl)-1H-benzimidazol-2-yl]acetate."
1,0,"methyl 2-methoxy-1-(3-methylbutyl)-4H-naphthalene-1-carboxylate reacts in the presence of oxolane, aluminum(3+), hydride, lithium(1+) to produce [2-methoxy-1-(3-methylbutyl)-4H-naphthalen-1-yl]methanol."
0,1,"methyl 2-(3-methoxy-N-(methylcarbamoylamino)anilino)acetate reacts in the presence of methanol, methanolate, phosphate, sodium(1+) to produce 1-(3-methoxyphenyl)-4-methyl-1,2,4-triazinane-3,5-dione."
0,1,"methanol and 2-[2-[[3-cyclopentyl-2-(4-phenoxyphenyl)propanoyl]amino]-1,3-thiazol-4-yl]acetic acid react together in the presence of chlorane to produce methyl 2-[2-[[3-cyclopentyl-2-(4-phenoxyphenyl)propanoyl]amino]-1,3-thiazol-4-yl]acetate."
1,0,"ethyl 4-[[3-chloro-5-[2-[(2-methylpropan-2-yl)oxycarbonyl-pyridin-4-ylamino]ethoxy]benzoyl]-cyclopentylamino]butanoate reacts in the presence of 1,4-dioxane, chlorane, sodium(1+), hydroxide to produce 4-[[3-chloro-5-[2-[(2-methylpropan-2-yl)oxycarbonyl-pyridin-4-ylamino]ethoxy]benzoyl]-cyclopentylamino]butanoic acid."
1,0,2-methylpropan-2-ol and oxalyl dichloride react together in the presence of dichloromethane to produce tert-butyl 2-chloro-2-oxoacetate.
0,1,"tert-butyl N-[4-[4-[(4-bromophenyl)carbamoyl]-2-[(7-propan-2-ylpyrido[2,3-d]pyrimidin-4-yl)amino]phenyl]sulfanylphenyl]carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 4-(4-aminophenyl)sulfanyl-N-(4-bromophenyl)-3-[(7-propan-2-ylpyrido[2,3-d]pyrimidin-4-yl)amino]benzamide."
0,1,"(2S)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-6-(phenylmethoxycarbonylamino)hexanoic acid and methyl (2S)-2-[[(2S)-2-[[(2S)-2-(9H-fluoren-9-ylmethoxycarbonylamino)-6-[(2-methylpropan-2-yl)oxycarbonylamino]hexanoyl]amino]-6-[(2-methylpropan-2-yl)oxycarbonylamino]hexanoyl]amino]-6-(phenylmethoxycarbonylamino)hexanoate react together in the presence of oxolane, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide, N-methylmethanamine, methanol, chlorane, chloroform, 1-hydroxybenzotriazole to produce methyl (2S)-2-[[(2S)-6-[(2-methylpropan-2-yl)oxycarbonylamino]-2-[[(2S)-6-[(2-methylpropan-2-yl)oxycarbonylamino]-2-[[(2S)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-6-(phenylmethoxycarbonylamino)hexanoyl]amino]hexanoyl]amino]hexanoyl]amino]-6-(phenylmethoxycarbonylamino)hexanoate."
1,0,"3,3-diethoxypropan-1-amine and (2S)-2-(phenylmethoxycarbonylamino)propanoic acid react together in the presence of oxolane, N-ethyl-N-propan-2-ylpropan-2-amine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide, chlorane, 2H-benzotriazol-4-ol to produce benzyl N-[(2S)-1-(3,3-diethoxypropylamino)-1-oxopropan-2-yl]carbamate."
0,1,"methanamine and methyl 4-[3-[4-cyano-3-(trifluoromethyl)phenyl]-5,5-dimethyl-4-oxo-2-sulfanylideneimidazolidin-1-yl]benzoate react together to produce 4-[3-[4-cyano-3-(trifluoromethyl)phenyl]-5,5-dimethyl-4-oxo-2-sulfanylideneimidazolidin-1-yl]-N-methylbenzamide."
1,0,tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and furan-2-ylmethanamine react together in the presence of dichloromethane to produce tert-butyl N-(furan-2-ylmethyl)carbamate.
1,0,(4-methoxyphenyl)boronic acid and (3-methoxyphenyl)boronic acid react together to produce 3-(3-hydroxyphenyl)-5-(4-hydroxyphenyl)-4-methylthiophene-2-carbaldehyde.
0,1,"4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazole and 5-chloro-7-[4-(1-methylpiperidin-4-yl)phenyl]imidazo[1,2-c]pyrimidine react together in the presence of 1,2-dimethoxyethane, oxidane, carbonate, potassium(1+), palladium;triphenylphosphanium to produce 7-[4-(1-methylpiperidin-4-yl)phenyl]-5-(1H-pyrazol-4-yl)imidazo[1,2-c]pyrimidine."
0,1,"2-methoxy-4-[(2R,3R)-7-methoxy-3-methyl-5-[(E)-prop-1-enyl]-2,3-dihydro-1-benzofuran-2-yl]phenol and 2-chloro-N,N-dimethylethanamine react together in the presence of toluene, chlorane, potassium(1+), hydroxide to produce 2-[2-methoxy-4-[(2R,3R)-7-methoxy-3-methyl-5-[(E)-prop-1-enyl]-2,3-dihydro-1-benzofuran-2-yl]phenoxy]-N,N-dimethylethanamine."
1,0,"tert-butyl 4-[2-[4-amino-5-[1-[2-(2,5-difluorophenyl)acetyl]-2,3-dihydroindol-5-yl]pyrrolo[2,3-d]pyrimidin-7-yl]ethyl]piperidine-1-carboxylate reacts in the presence of 1,4-dioxane, chlorane to produce 1-[5-[4-amino-7-(2-piperidin-4-ylethyl)pyrrolo[2,3-d]pyrimidin-5-yl]-2,3-dihydroindol-1-yl]-2-(2,5-difluorophenyl)ethanone."
0,1,"nitromethane and 5-bromothiophene-2-carbaldehyde react together in the presence of ethanol, sodium(1+), hydroxide to produce 2-bromo-5-(2-nitroethenyl)thiophene."
0,1,"ethyl N-[4-amino-2-fluoro-5-(prop-2-enylamino)phenyl]carbamate and nitrite react together in the presence of oxidane, carbonate, sulfuric acid, potassium(1+), sodium(1+) to produce ethyl N-(6-fluoro-3-prop-2-enylbenzotriazol-5-yl)carbamate."
0,1,"1,3-dichloro-5-(3,3,3-trifluoroprop-1-en-2-yl)benzene and N-(methoxymethyl)-1-phenyl-N-(trimethylsilylmethyl)methanamine react together in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 1-benzyl-3-(3,5-dichlorophenyl)-3-(trifluoromethyl)pyrrolidine."
0,1,"2-(2,6-dioxopiperidin-3-yl)-4-(2-methoxyethylamino)isoindole-1,3-dione and 3-[(5-methylfuran-2-yl)methylamino]phthalic acid react together to produce 2-(2,6-dioxopiperidin-3-yl)-4-[(5-methylfuran-2-yl)methylamino]isoindole-1,3-dione."
1,0,"1-[(4S,5S)-5-ethenyl-2,2-dimethyl-1,3-dioxolan-4-yl]-2-trityloxyethanone and magnesium;ethene;bromide react together in the presence of oxolane to produce (2R)-2-[(4S,5S)-5-ethenyl-2,2-dimethyl-1,3-dioxolan-4-yl]-1-trityloxybut-3-en-2-ol."
0,1,1-(4-benzhydrylpiperazin-1-yl)-3-chloropropan-2-ol and quinoline-5-thiol react together to produce 1-(4-benzhydrylpiperazin-1-yl)-3-quinolin-5-ylsulfanylpropan-2-ol.
0,1,"dimethyl 3-(pentylamino)benzene-1,2-dicarboxylate and thiophene-2-carbaldehyde react together to produce dimethyl 3-(thiophen-2-ylmethylamino)benzene-1,2-dicarboxylate."
0,1,"oxolane and 4-(N-hydroxy-C-methylcarbonimidoyl)benzenesulfonamide react together in the presence of oxidane, 2,2,2-trifluoroacetic acid, lithium(1+) to produce 4-[5-(difluoromethyl)-3-(4-methylphenyl)-1,2-oxazol-4-yl]benzenesulfonamide."
