reaction,High-yielding,Not high-yielding
COC(=O)N1C=C(OC(C)=O)C(C)CC1>CO.O.O=C([O-])O.O=C([O-])[O-].[Na+]>COC(=O)N1CCC(C)C(=O)C1,0,1
C[C@@H]1C(=O)N(c2cccc(C#N)c2)c2cnc(Cl)nc2N1C1CCC(F)(F)CC1.Nc1cc(F)c2[nH]ncc2c1>CCOC(C)=O.O=C(O)C(F)(F)F.OCC(F)(F)F>C[C@@H]1C(=O)N(c2cccc(C#N)c2)c2cnc(Nc3cc(F)c4[nH]ncc4c3)nc2N1C1CCC(F)(F)CC1,0,1
CCOC(C)=O.COc1c(Br)cc([N+](=O)[O-])cc1-c1c2ccccc2c(Br)c2sc(C)c(C)c12>Cl[Sn]Cl>COc1c(N)cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc1Br,1,0
CC(C)(C)OC(=O)Nc1cc(N)ccc1F.O=C1CCC(=O)N1Cl>CN(C)C=O.O=C([O-])O.[Na+]>CC(C)(C)OC(=O)Nc1cc(N)c(Cl)cc1F,1,0
C1COCCN1.O=C(CN1CCOCC1)N1CCCC(c2cc(-c3ccc4c(c3)CCC4=NO)c(-c3ccncc3)o2)C1>CCN(CC)CC.ClCCl>O=C1CCc2cc(-c3cc(C4CCCN(C(=O)CN5CCOCC5)C4)oc3-c3ccncc3)ccc21,0,1
CC(=O)N1CCN(c2cc(Cl)ccc2C(=O)N2CCN(c3ncc(C4CC4)cc3C)CC2)C1=O.O=C1NCCO1>>CC(=O)N1CCN(c2cc(N3CCOC3=O)ccc2C(=O)N2CCN(c3ncc(C4CC4)cc3C)CC2)C1=O,0,1
COc1ncccc1B(O)O.Cc1cc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc(Cl)c1C>COCCOC.O=C([O-])[O-].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>COc1ncccc1-c1nc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)cc(C)c1C,0,1
Cc1[nH]c2cnn(C)c(=O)c2c1C.O=C(c1ccc(Cl)cc1)c1ccc(CBr)cc1>CN(C)C=O.O.[H-].[Na+]>Cc1c(C)n(Cc2ccc(C(=O)c3ccc(Cl)cc3)cc2)c2cnn(C)c(=O)c12,0,1
COC(=O)c1cc2ccc3c(c2c(-c2ccc4c(c2)OCO4)c1C(=O)OC)OCO3>CO.[K+].[OH-]>COC(=O)c1c(C(=O)O)cc2ccc3c(c2c1-c1ccc2c(c1)OCO2)OCO3,0,1
CN1CCN(c2cccc3[nH]c(C(=O)Oc4ccc(F)cc4)cc23)CC1.NC(Cc1ccc(Cl)cc1)=NO>C1CCOC1.O=C([O-])O.[H-].[Na+]>CN1CCN(c2cccc3[nH]c(-c4nc(Cc5ccc(Cl)cc5)no4)cc23)CC1,0,1
CNN.FC(F)(F)c1nc(Cl)c2ccccc2n1>ClCCl>CN(N)c1nc(C(F)(F)F)nc2ccccc12,1,0
Oc1c(Br)cnc2c(C(F)(F)F)cccc12.Oc1c(Sc2ccccc2)cnc2c(C(F)(F)F)cccc12>CN(C)C=O.O.Sc1ccccc1.[Na]>FC(F)(F)c1cccc2c(-c3ccccc3)c(Sc3ccccc3)cnc12,0,1
CSCCC(=O)Cl.Nc1cc(-c2nc3ccccc3o2)ccc1NC1CCOCC1>C1CCOC1.CCN(CC)CC.CS(=O)(=O)O.O.[Na+].[OH-]>CSCCc1nc2cc(-c3nc4ccccc4o3)ccc2n1C1CCOCC1,0,1
CNOC.COc1cc(Br)cc(C(=O)Cl)c1Cl>Cl.ClCCl>COc1cc(Br)cc(C(=O)N(C)OC)c1Cl,1,0
CCS(=O)(=O)c1ccc(OCC2CC2)c(B2OC(C)(C)C(C)(C)O2)c1.Cn1cc(Br)n2cncc2c1=O>C1COCCO1.Cl[Pd]Cl.O=C([O-])O.[Fe+2].[Na+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>CCS(=O)(=O)c1ccc(OCC2CC2)c(-c2cn(C)c(=O)c3cncn23)c1,0,1
CC(C)OC(=O)CCc1cn(C(C)C)c2c(-c3noc(-c4ccc(OC(C)C)c(Cl)c4)n3)cccc12>C1CCOC1.CC(C)O.Cl.O.[Na+].[OH-]>CC(C)Oc1ccc(-c2nc(-c3cccc4c(CCC(=O)O)cn(C(C)C)c34)no2)cc1Cl,0,1
N#Cc1cc(Oc2c(Cl)ccc(CN)c2F)cc(C(F)F)c1.O=C(O)c1[nH]cnc1Br>CN(C)C=O.ClCCCl.O=C(O)C(F)(F)F.On1nnc2ccccc21>N#Cc1cc(Oc2c(Cl)ccc(CNC(=O)c3[nH]cnc3Br)c2F)cc(C(F)F)c1,0,1
CCN=C=NCCCN(C)C.O=C(O)c1ccc2[nH]ccc2c1.c1ccc(CC2CCNCC2)cc1>CN(C)C=O.CN(C)c1ccncc1.O>NC(=O)c1ccc2[nH]c(N3CCC(Cc4ccccc4)CC3)cc2c1,0,1
COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F.ClCc1ccc(Cl)cc1Cl>CN(C)C=O.O.[H-].[Na+]>COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)OCc3ccc(Cl)cc3Cl)n2)c1F,0,1
CCOC(=O)CC(=O)c1cc(O)cc2nc(CCc3ccccc3)[nH]c12>CCO.[BH4-].[Na+]>OCCC(O)c1cc(O)cc2nc(CCc3ccccc3)[nH]c12,1,0
CN(C(=O)OC(C)(C)C)C1=N[C@@H]2[C@H](F)[C@H](OCc3ccccc3)[C@@H]([C@@](C)(O)C(F)(F)F)O[C@@H]2S1>C[Si](C)(C)C(F)(F)F.ClB(Cl)Cl.ClCCl>CNC1=N[C@@H]2[C@H](F)[C@H](O)[C@@H]([C@@](C)(O)C(F)(F)F)O[C@@H]2S1,1,0
COC(=O)CC(C(C)=O)C(C)=O.NNc1ccccc1>CC(=O)CC(C)=O.CC(=O)OCc1c2ccccc2c(COC(C)=O)c2ccccc12.CCO.CN(C)C=O.COC(=O)CBr.[H-].[H][H].[Na+]>COC(=O)Cc1c(C)nn(-c2ccccc2)c1C,0,1
N.O=C(O)c1cnc(Cl)nc1NCC1CCCN(C(=O)OCc2ccccc2)C1.On1nnc2ccccc21>CCOC(C)=O.CN(C)C=O.ClCCCl.O>NC(=O)c1cnc(On2nnc3ccccc32)nc1NCC1CCCN(C(=O)OCc2ccccc2)C1,1,0
Cc1ccc(N)cc1[N+](=O)[O-].O=C(O)C1CC1>CCN(C(C)C)C(C)C.CCOC(C)=O.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.F[P-](F)(F)(F)(F)F>Cc1ccc(NC(=O)C2CC2)cc1[N+](=O)[O-],1,0
CC(=O)OC[C@@]1(C)CCn2cc([N+](=O)[O-])nc2O1>CO.Cl.O.O=C([O-])[O-].[K+]>C[C@]1(CO)CCn2cc([N+](=O)[O-])nc2O1,1,0
O=C(O)C#CS(=O)(=O)c1ccc2cc(Cl)ccc2c1.O=C1CCCN1C1CCNCC1>CCN(CC)CC.CCN=C=NCCCN(C)C.CN(C)C=O.On1nnc2ccccc21>O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCC2=O)CC1,0,1
NC(Cc1ccc(C(F)(F)F)cc1)C(=O)c1ccc(F)cc1.O=C(O)CCCc1cccs1>C1CCC2=NCCCN2CC1.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.On1nnc2ccccc21>O=C(CCCc1cccs1)NC(Cc1ccc(C(F)(F)F)cc1)C(=O)c1ccc(F)cc1,0,1
C#Cc1c(-c2ccccc2)noc1C.Clc1cccnc1I>>Cc1onc(-c2ccccc2)c1C#Cc1ncccc1Cl,1,0
CCOC(=O)c1cc2cc(Cl)ccc2n1C.CNOC>Cc1ccccc1>CNC(=O)c1cc2cc(Cl)ccc2n1C,1,0
O=C=O.Oc1ccccc1>Cc1cc(C)c([O-])c(C)c1.[K+]>O=C(O)c1ccc(O)cc1,1,0
[N-]=[N+]=Nc1ccncc1/C=N/c1c(Cl)cccc1Cl>Cc1ccccc1>Clc1cccc(Cl)c1-n1cc2cnccc2n1,0,1
CC(C)c1cncc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(C(=O)O)c2)c1.COC(=O)[C@H]1CCCN1>CC(C)(C)OC(=O)NCc1cc2ccccc2o1.CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.ClCCl.O>COC(=O)[C@H]1CCCN1C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cncc(C(C)C)c2)c1,0,1
Nc1nccs1.O=C(O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23>>O=C(CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23)Nc1nccs1,1,0
O=C(O)c1ccc(O)nc1.O=C(n1ccnc1)n1ccnc1>CN(C)C=O.O=c1cccc[nH]1.[Br-].[K+].c1c[n-]cn1>O=C(c1ccc(=O)[nH]c1)n1ccnc1,0,1
C1CCNC1.O=C(O)c1ccc(CBr)c([N+](=O)[O-])c1>ClCCl>Nc1cc(C(=O)O)ccc1CN1CCCC1,1,0
CC(=O)Cl.CC(C)C[C@H](NC(=O)OCC1CCCCC1)C(=O)N[C@@H](C(C)C)[C@H](O)c1c(-c2ccccc2)c1=O>CCN(CC)CC.Cl.ClCCl>CC(=O)O[C@H](c1c(-c2ccccc2)c1=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)OCC1CCCCC1)C(C)C,0,1
N#Cc1ncc(O)nc1C#N.O=S(Cl)Cl>c1ccncc1>N#Cc1ncc(Cl)nc1C#N,1,0
COc1cc(OCC2CC2)c(Br)cn1>CN(C)C=O.O.[Cl-].[Li+]>Oc1cc(OCC2CC2)c(Br)cn1,1,0
Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)O)cn1.NN1CCOCC1>CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.F[B-](F)(F)F>Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)NN2CCOCC2)cn1,0,1
CC(C)(C)OC(=O)N1CCCC1c1ncc(-c2ccc(-c3cccc4c(OS(=O)(=O)C(F)(F)F)cccc34)cc2)[nH]1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>C1COCCO1.CC(=O)[O-].CCOC(C)=O.Cl[Pd]Cl.[Fe+2].[K+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>CC(C)(C)OC(=O)N1CCCC1c1ncc(-c2ccc(-c3cccc4c(B5OC(C)(C)C(C)(C)O5)cccc34)cc2)[nH]1,1,0
COc1ccc(CNc2nc3ccc(F)cc3nc2OC)c(OC)c1>ClCCl.O=C(O)C(F)(F)F>COc1nc2cc(F)ccc2nc1N,1,0
CCCOC(=S)N(CCC)CCC.CCOC(=S)N(CC)C1CCCCC1>>CCSC(=O)N(CC)C1CCCCC1,1,0
COc1ccccc1C(=O)Cl.O=c1cc(O)cc[nH]1>c1ccncc1>COc1ccccc1C(=O)Oc1ccnc(OC(=O)c2ccccc2OC)c1,0,1
N#CC1(c2cccc(C(=O)Cl)c2)CC1.Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)nn3c2)c1>CC(=O)N(C)C.CCOC(C)=O>N#CC1(c2cccc(C(=O)Nc3cccc(Oc4ccc5nc(NC(=O)C6CC6)nn5c4)c3)c2)CC1,0,1
CSc1ccc2c(C(=O)O)cn(C(C)C)c2c1.Nc1nccs1>CCN(C(C)C)C(C)C.CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.ClCCl.F[P-](F)(F)(F)(F)F>CSc1ccc2c(C(=O)Nc3nccs3)cn(C(C)C)c2c1,0,1
CN.O=C(C=Cc1ccccc1)C=Cc1ccccc1>CN(C)C=O.O>CN1C(c2ccccc2)CC(=O)CC1c1ccccc1,0,1
COC(=O)c1c(NS(=O)(=O)c2ccc(F)cc2/C=C\CN2CCOCC2)ccc2c1OCc1occc1-2>C1COCCO1.CCO.O.O=CO.[Li+].[OH-]>O=C(O)c1c(NS(=O)(=O)c2ccc(F)cc2/C=C\CN2CCOCC2)ccc2c1OCc1occc1-2,0,1
COc1cccc(CCO)n1.O=C1NC(=O)c2ccccc21>C1CCOC1.CCCCP(CCCC)CCCC.CCOC(C)=O.O=C(N=NC(=O)N1CCCCC1)N1CCCCC1>COc1cccc(CCN2C(=O)c3ccccc3C2=O)n1,0,1
CC(C)(C)OC(=O)N1CCC(CN)CC1.ClCCl>CC[N+](CC)(CC)Cc1ccccc1.O.[Cl-].[Na+].[OH-]>[C-]#[N+]CC1CCN(C(=O)OC(C)(C)C)CC1,0,1
Cc1cccc(C)c1O.N#Cc1ccc([N+](=O)[O-])cc1C#N>CN(C)C=O.O.O=C([O-])[O-].[K+]>Cc1cccc(C)c1Oc1ccc(C#N)c(C#N)c1,1,0
COc1ccc(C(=O)N2CCN(CCCl)CC2)cc1OC.O=C(Nc1ccccn1)c1nc2ccccc2[nH]1>CS(C)=O.[Cl-].[H-].[NH4+].[Na+]>COc1ccc(C(=O)N2CCN(CCn3c(C(=O)Nc4ccccn4)nc4ccccc43)CC2)cc1OC,0,1
Cc1nc(CO)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnnn3C(C)(C)C)cc1)C(=O)CC2>CS(=O)(=O)O.Cc1ccccc1>Cc1nc(CO)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,0,1
CCCOc1cc(C(F)(F)F)ccc1C(=O)O.CNOC>C1CCOC1.CN1CCOCC1.COc1nc(OC)nc([N+]2(C)CCOCC2)n1.[Cl-]>CCCOc1cc(C(F)(F)F)ccc1C(=O)N(C)OC,0,1
CC(C)C1(C#N)CCN(C(=O)OC(C)(C)C)CC1>CCO.[NH4+].[Ni].[OH-]>CC(C)C1(CN)CCN(C(=O)OC(C)(C)C)CC1,0,1
CC(Oc1cccc(Oc2ccccc2N)c1)c1nnn[nH]1.CCCCCCOc1ccc(C(=O)Cl)cc1>CCN(CC)CC.Cl.ClCCl.c1ccccc1>CCCCCCOc1ccc(C(=O)Nc2ccccc2Oc2cccc(OC(C)c3nnn[nH]3)c2)cc1,0,1
C=CCCBr.N#C[C@H]1CC[C@H](CI)CC1>C1CCOC1.[Cl-].[Cu]I.[Li]C.[Mg].[NH4+]>C=CCCC[C@H]1CC[C@H](C#N)CC1,1,0
CCC(=O)OC(=O)CC.COc1ccc(C=O)cc1>CCC(=O)[O-].O=C([O-])O.[Na+]>COc1ccc(/C=C(\C)C(=O)O)cc1,0,1
CCOC(=O)C(C)Cc1ccc(OCc2cccc(Oc3ccccc3)c2)c(F)c1>CCO.Cl.[Na+].[OH-]>CC(Cc1ccc(OCc2cccc(Oc3ccccc3)c2)c(F)c1)C(=O)O,1,0
O=C(Nc1cccc2c(Cl)c(Br)cnc12)c1c(Cl)cccc1Cl.Sc1ncc[nH]1>CN1CCCC1=O.O.O=C([O-])[O-].[K+]>O=C(Nc1cccc2c(Sc3ncc[nH]3)c(Br)cnc12)c1c(Cl)cccc1Cl,0,1
CCC[C@H]1CC[C@H](CCC2CC=C(c3ccccc3)CC2)CC1>CCO.Cc1ccccc1.[H][H].[Pd]>CCC[C@H]1CC[C@H](CC[C@H]2CC[C@H](c3ccccc3)CC2)CC1,0,1
CCOC(=O)c1cc2cc(OCc3ccccc3)ccc2[nH]1.C[C@@H]1COS(=O)(=O)N1C(=O)OC(C)(C)C>CC(C)(C)[O-].[K+]>CCOC(=O)c1cc2cc(OCc3ccccc3)ccc2n1C[C@@H](C)NC(=O)OC(C)(C)C,1,0
COC(=O)N1C[C@@H](C(=O)O)[C@H](c2ccc(OC)c(OC3CCCC3)c2)C1.O=C(n1ccnc1)n1ccnc1>ClCCl>COC(=O)N1C[C@@H](C(N)=O)[C@H](c2ccc(OC)c(OC3CCCC3)c2)C1,1,0
Brc1ccc(C2OCCO2)s1.Clc1cccc(CBr)c1>C1CCOC1.[Li]CCCC>Clc1cccc(Cc2ccc(C3OCCO3)s2)c1,0,1
CNC(=O)C(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)OC>C1CCOC1.CCOC(C)=O.CO.Cl.O.[Na+].[OH-]>CNC(=O)C(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,1,0
COc1ccc2cc(-c3cccc(N)c3)ccc2c1>BrB(Br)Br>Nc1cccc(-c2ccc3cc(O)ccc3c2)c1,0,1
CCO.O=C(O)CCl.SC1=CN(S)NC(S)=N1.[OH-]>Cl.O.[Na+]>O=C(O)CSC1=CN(SCC(=O)O)NC(SCC(=O)O)=N1,1,0
COCCOCCl.O=Cc1cc(C23CC4CC(CC(C4)C2)C3)c(O)cc1O>>COCCOCOc1cc(OCOCCOC)c(C23CC4CC(CC(C4)C2)C3)cc1C=O,1,0
COc1cccc(S(=O)(=O)Cl)c1.O=C1CCCN1>C1CCOC1.CCCCCC.[CH2-]CCC.[Li+]>COc1cccc(S(=O)(=O)N2CCCC2=O)c1,0,1
Cc1ccccc1-c1cc(N2CCOCC2=O)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1>C1CCOC1.CC(C)=O.CO.O.[BH4-].[Ce+3].[Cl-].[Na+]>Cc1ccccc1-c1cc(N2CCOCC2O)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,1
CC(C)(C)OC(=O)N1CCC(=O)CC1.CCOCC.COc1ccc([Mg]Br)cc1C>>COc1ccc(C2(O)CCN(C(=O)OC(C)(C)C)CC2)c(C)c1,1,0
CC(C)(C)OC(=O)N1CCC(C(=N)NO)CC1>CC(=O)O.CO.[Ni]>CC(C)(C)OC(=O)N1CCC(C(=N)N)CC1,1,0
CC(C)C(=O)CN1CCC(Nc2nc3ccccc3[nH]2)CC1.NCc1ccccc1>CO.[Pd]>CC(C)C(N)CN1CCC(Nc2nc3ccccc3[nH]2)CC1,0,1
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.FCCBr>CC#N.CN(C)C=O.Cl.O=C([O-])[O-].[K+]>CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(CCF)CC4)cn3)nc2n1C1CCCC1,0,1
O=[N+]([O-])c1cccc2ccc(Br)cc12>O.[Fe]>Nc1cccc2ccc(Br)cc12,0,1
CC#N.CCOC(=O)N1C[C@@H](C)NC[C@@H]1C.O=C([O-])[O-]>[Na+]>C=CCN1C[C@H](C)N(C(=O)OCC)C[C@H]1C,1,0
CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1.O=C1CCC(=O)N1I>CC(=O)N(C)C>CO/N=C(\C(=O)O)c1nc(NC(=O)CCl)sc1I,1,0
CC(C)OC(=O)Cl.CCOc1ccc2c(I)c(-c3ccc([N+](=O)[O-])cc3)n(CC3CC3)c2c1>CCO.ClCCl.O.[Cl-].[Fe].[NH4+].c1ccncc1>CCOc1ccc2c(I)c(-c3ccc(NC(=O)OC(C)C)cc3)n(CC3CC3)c2c1,0,1
CN(C)c1cc(C=O)cc(C(F)(F)F)c1.C[N+](=O)[O-]>CC(=O)O.CC(=O)[O-].[NH4+]>CN(C)c1cc(C=C[N+](=O)[O-])cc(C(F)(F)F)c1,0,1
CC(C)c1nc(CCl)cs1.Cc1nc(-n2ccc(O)cc2=O)sc1C(=O)NCc1ccccc1>>Cc1nc(-n2ccc(OCc3csc(C(C)C)n3)cc2=O)sc1C(=O)NCc1ccccc1,0,1
CCCCCCCCCCCCCCCCCCOC1CC(C(=O)Nc2cc(C(=O)OC)ccc2OC)CC(OCCCCCCCCCCCCCCCCCC)C1OCCCCCCCCCCCCCCCCCC>C1CCOC1.CC(C)C[AlH]CC(C)C.Cc1ccccc1.Cl>CCCCCCCCCCCCCCCCCCOC1CC(C(=O)Nc2cc(CO)ccc2OC)CC(OCCCCCCCCCCCCCCCCCC)C1OCCCCCCCCCCCCCCCCCC,1,0
Cc1ccc(S(=O)(=O)Cl)cc1.NCCNCCNCCN.O>c1ccncc1>Cc1ccc(S(=O)(=O)NCCN(CCN(CCNS(=O)(=O)c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,1,0
CC(C)(O)C(C)(C)O.O=Cc1ccc(OCCCCCc2ccccc2)c(-c2cccs2)c1>CCCCCC.CCOC(C)=O.Cc1ccc(S(=O)(=O)O)cc1.c1ccccc1>CC1(C)OC(c2ccc(OCCCCCc3ccccc3)c(-c3cccs3)c2)OC1(C)C,1,0
CCN(C(C)C)C(C)C.CS(=O)(=O)c1nc(Cl)cc(N2C[C@@H](C(=O)NCc3ccccc3)CC[C@H]2C(F)(F)F)n1>C1COCCO1.CN>CNc1nc(Cl)cc(N2C[C@@H](C(=O)NCc3ccccc3)CC[C@H]2C(F)(F)F)n1,1,0
Nc1cc(F)c(F)cc1N.O=C([O-])Cc1nc(N2CCOCC2)cc(=O)[nH]1>[Na+]>O=c1cc(N2CCOCC2)nc(Cc2nc3cc(F)c(F)cc3[nH]2)[nH]1,0,1
CCCCCCCCCCCCBr.COC(=O)c1ccc2cccc(O)c2n1>CN(C)C=O.ClCCl.[H-].[I-].[Na+]>CCCCCCCCCCCCOc1cccc2ccc(C(=O)OC)nc12,0,1
CCOC(=O)c1ccc(F)c(C)c1F.[N-]=[N+]=[N-]>CS(C)=O.Cc1ccccc1.O.[Na+]>CCOC(=O)c1ccc(N=[N+]=[N-])c(C)c1F,0,1
ClCc1cn2cc(Cl)ccc2n1.FC(F)(F)c1ccc(N2CCNCC2)nc1>CCN(CC)CC.OCCO>FC(F)(F)c1ccc(N2CCN(Cc3cn4cc(Cl)ccc4n3)CC2)nc1,0,1
CC(C)(C)OC(=O)NCc1ccccc1Br.CC(C)(C)[Si](C)(C)OCc1ccc(B(O)O)cc1>COCCOC.O.[Ba+2].[Cl-].[NH4+].[OH-].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1>CC(C)(C)OC(=O)NCc1ccccc1-c1ccc(CO[Si](C)(C)C(C)(C)C)cc1,1,0
O=C(O)c1ccc2[nH]ccc2c1.O=C([O-])O>CCOC(C)=O.CI.CN(C)C=O.O.[Na+]>COC(=O)c1ccc2[nH]ccc2c1,1,0
CCN(C(C)C)C(C)C.Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1F>CN.Cl>CNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,0,1
CC1(C)COC2(CCC(O)(CC=O)CC2)OC1.C[C@H](N)c1ccc2ccccc2c1>>C[C@H](NCCC1(O)CCC2(CC1)OCC(C)(C)CO2)c1ccc2ccccc2c1,1,0
CN(C)/C=C/C(=O)c1nn(-c2ccccc2)ccc1=O.NNc1cccc(C(F)(F)F)c1>>O=c1ccn(-c2ccccc2)nc1-c1ccnn1-c1cccc(C(F)(F)F)c1,0,1
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(I)cc3)ccc21.CCOC(=O)C(F)(F)Br>CS(C)=O.[Cl-].[Cu].[NH4+]>CCOC(=O)C(F)(F)c1ccc(NC(=O)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1,1,0
CC(C)(C)OC(=O)N1CCC[C@@H](C(=O)O)C1.Cc1ccc(S(=O)(=O)n2ccc3nc(CN)cnc32)cc1>CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.Cl.ClCCl.F[P-](F)(F)(F)(F)F.O>Cc1ccc(S(=O)(=O)n2ccc3nc(CNC(=O)[C@@H]4CCCN(C(=O)OC(C)(C)C)C4)cnc32)cc1,1,0
C1COCCN1.CCCOc1ccc(C(=O)CBr)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1>>CCCOc1ccc(C(=O)CN2CCOCC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,0,1
Brc1nccs1.CCc1cc(Br)ccc1O>CN(C)C=O.O=C([O-])[O-].[K+]>CCc1cc(Br)ccc1Oc1nccs1,1,0
COc1nccc2c1c(Nc1cccc(S(N)(=O)=O)c1)nn2C1CCCC1>CC#N.C[Si](C)(C)Cl.O.[I-].[Na+]>NS(=O)(=O)c1cccc(Nc2nn(C3CCCC3)c3cc[nH]c(=O)c23)c1,1,0
CCCN(c1nc(-c2ccc(OC)cc2Cl)c(C)s1)c1cc(C(=O)O)ccc1OC>C1CCOC1.CCOC(C)=O.ClCCl.[Al+3].[H-].[Li+]>CCCN(c1nc(-c2ccc(OC)cc2Cl)c(C)s1)c1cc(CO)ccc1OC,1,0
CCOC(=O)c1cc2c(nc1CCl)CCCCC2.OCc1cccnc1>C1CCOC1.CCOC(C)=O.O.[H-].[Na+]>CCOC(=O)c1cc2c(nc1COCc1cccnc1)CCCCC2,0,1
CCOC(=O)CCc1ccc(Cl)c([C@H](O)COS(=O)(=O)c2ccc(C)cc2)c1>CCO.O=C([O-])[O-].[K+]>CCOC(=O)CCc1ccc(Cl)c([C@H]2CO2)c1,1,0
N#CCCc1ccccc1F>C1CCOC1>NCCCc1ccccc1F,0,1
O=C(Cl)C(=O)Cl.O=C(O)/C=C\SC(=O)c1ccccc1>CN(C)C=O.ClCCl>O=C(Cl)/C=C\SC(=O)c1ccccc1,1,0
CC(=O)C=Cc1ccc(F)cc1.NO>CO.Cl.[Na+].[OH-]>CC(C=Cc1ccc(F)cc1)=NO,0,1
Br.Nc1cc(F)c(F)c(Cl)c1>O.O=N[O-].[Cu]Br.[Na+]>Fc1cc(Br)cc(Cl)c1F,0,1
CC(O)(CCN)c1ccccc1.Clc1nc(-c2ccccc2)cs1>C1CCC2=NCCCN2CC1>CC(O)(CCNc1nc(-c2ccccc2)cs1)c1ccccc1,0,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Nc1cccc(Br)n1>CCN(CC)CC.CN(C)c1ccncc1.ClCCl.O>CC(C)(C)OC(=O)Nc1cccc(Br)n1,0,1
CC(C)Oc1cccc(N)c1.CCCC=O>>CCCCNc1cccc(OC(C)C)c1,1,0
COC(=O)[C@@H](C(C)C)N(C)S(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1>CCOC(C)=O.Cl[Sn]Cl.O.O=C([O-])[O-].[Na+]>COC(=O)[C@@H](C(C)C)N(C)S(=O)(=O)c1ccc(-c2ccc(N)cc2)cc1,1,0
CC(=O)c1cccc(NC(=O)N[C@@H]2CCNC[C@@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1.CC(C)(C)C(=O)Cl>CCN(CC)CC.ClCCl>CC(=O)c1cccc(NC(=O)N[C@@H]2CCN(C(=O)C(C)(C)C)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,0,1
COP(=O)(Cc1ccccc1Br)OC.O=Cc1ccco1>CN(C)C=O.O.[H-].[Na+]>Brc1ccccc1/C=C/c1ccco1,0,1
